14 0 0 16 0 7 9 0 0 0 0 0 0 0 4 0 3 6 0 6 7 0 0 10 0 0 0 0 10 0 0 1 0 0 5 0 8 0 25 0 3 12 6 0 0 15 0 0 15 0 0 4 0 0 0 0 0 0 0 0 6 0 0 0 5 0 0 6 0 6 0 13 1 0 0 7 7 0 11 8 0 7 0 0 6 0 3 0 8 0 1 0 15 8 25 13 0 0 10 0 0 1 0 6 0 0 0 0 5 0 7 5 0 0 0 0 10 0 6 0 12 0 0 0 7 0 0 0 0 0 0 0 0 0 9 0 0 0 10 0 0 15 0 1 8 0 13 24 0 7 0 0 0 0 0 0 0 0 0 1 0 9 0 9 10 0 12 0 9 0 17 3 8 0 0 7 0 8 0 10 0 5 8 17 5 0 7 7 7 0 6 0 0 6 0 0 0 14 0 10 0 0 0 0 1 0 0 0 0 12 25 1 14 9 7 0 11 6 4 0 12 0 1 0 11 0 0 0 10 12 0 1 0 0 11 0 0 0 0 0 0 0 7 0 1 0 0 1 0 7 20 8 14 0 0 0 0 0 0 7 0 0 0 9 6 10 0 3 1 0 0 0 1 0 19 0 0 0 0 4 0 0 15 0 1 0 0 0 0 0 0 0 26 0 0 0 0 0 13 7 11 0 5 0 0 9 0 13 0 12 0 0 8 5 0 0 0 0 4 0 0 0 0 7 7 6 16 10 0 12 4 12 0 8 0 0 0 0 0 11 13 0 0 0 0 0 1 0 14 14 0 5 5 0 11 0 9 0 7 0 13 0 10 0 12 5 0 31 0 15 0 0 4 0 0 0 17 7 0 0 1 0 0 5 0 0 5 7 0 7 0 1 11 0 10 0 0 0 0 0 0 0 10 12 19 10 0 11 0 7 12 0 7 11 6 0 0 0 0 6 11 0 0 0 0 0 0 9 12 15 4 1 0 0 0 6 8 0 1 9 0 0 0 1 0 0 0 7 10 0 7 0 0 0 0 0 0 3 0 0 0 0 0 0 0 8 8 0 0 0 0 8 10 0 1 0 5 0 0 0 7 0 10 6 0 0 0 0 8 19 1 9 0 0 8 0 0 0 20 0 0 0 0 0 0 9 0 6 4 0 7 0 0 14 8 0 0 11 0 9 10 10 0 0 0 4 10 7 8 11 0 0 0 0 0 0 0 0 0 0 0 14 0 0 8 0 3 0 0 6 7 0 9 7 7 0 1 0 10 16 0 0 0 16 8 1 0 0 0 19 0 0 0 0 11 0 1 0 7 7 0 8 0 0 0 0 0 0 7 13 0 0 10 0 5 0 1 0 0 0 7 10 0 17 19 9 0 0 9 0 12 0 0 0 8 0 0 0 0 10 11 0 1 0 0 0 0 0 0 8 9 0 0 6 1 0 0 0 0 0 5 0 5 9 6 0 0 24 7 7 0 7 0 0 1 0 12 0 4 6 0 9 11 0 1 0 9 0 13 0 5 0 8 0 1 0 0 0 0 1 11 13 0 1 0 1 11 0 18 12 0 1 8 0 0 14 13 0 10 5 12 5 13 0 0 12 0 13 8 3 9 0 0 7 0 0 0 0 0 8 1 0 7 8 0 12 0 0 0 0 10 0 1 0 8 14 0 8 1 1 0 0 0 0 1 0 0 17 0 0 0 8 0 0 0 0 0 7 8 0 29 0 4 0 19 9 0 8 5 9 0 8 0 7 0 0 0 13 0 11 8 9 11 0 9 0 0 0 0 0 0 16 11 0 1 10 0 1 6 10 7 0 11 5 1 0 0 10 0 0 0 0 1 12 0 0 10 13 1 11 0 0 6 7 5 0 0 0 0 8 1 19 11 9 0 13 0 9 5 0 24 0 0 0 0 0 0 0 6 0 19 27 0 8 1 9 0 8 0 0 0 0 0 0 0 1 0 0 9 0 0 14 7 0 0 0 0 0 13 13 0 10 9 10 0 7 12 0 7 10 0 13 0 0 0 0 0 0 0 13 5 10 0 0 0 16 0 0 0 0 0 8 0 0 0 0 0 5 0 17 0 10 9 0 10 9 21 0 0 0 0 6 0 0 8 3 11 0 4 0 0 6 7 0 0 0 2 12 8 6 0 0 0 14 0 0 8 0 6 1 0 0 0 0 0 0 0 7 10 11 13 10 0 11 0 0 0 0 0 7 20 0 19 0 8 0 0 0 12 0 0 0 0 0 0 8 0 0 0 0 1 0 0 11 0 0 0 0 6 0 11 0 0 21 0 8 5 0 9 0 0 17 0 15 0 11 0 15 0 10 0 0 11 10 0 0 0 1 17 0 0 0 0 0 0 0 0 0 0 9 11 0 0 8 12 0 6 0 18 12 0 13 6 0 0 6 0 0 25 12 0 0 0 0 18 0 2 0 0 1 0 0 0 10 0 4 0 0 9 0 7 10 0 0 13 8 0 0 0 8 0 1 0 0 0 0 0 0 6 0 1 0 0 0 18 0 0 7 0 17 0 4 1 10 18 10 0 0 0 0 6 0 0 0 1 0 0 0 7 9 0 1 8 0 8 0 0 0 6 0 7 0 6 13 6 0 0 1 0 0 6 0 0 0 10 1 23 0 0 15 19 11 15 0 0 0 0 20 0 0 13 1 0 0 13 0 0 0 0 0 4 13 0 0 0 6 11 8 13 0 0 11 10 0 8 11 8 6 0 0 5 4 0 0 0 16 4 0 0 0 0 0 0 9 0 0 9 13 6 0 11 0 0 0 0 7 0 0 0 12 0 0 0 0 13 6 8 14 18 0 0 10 8 13 0 0 0 0 6 0 0 15 8 6 0 0 0 10 0 0 0 0 12 6 0 1 1 18 7 9 0 1 0 8 10 0 0 12 14 0 0 8 11 0 8 0 1 0 10 0 1 0 12 8 9 9 0 0 0 12 0 0 0 11 0 9 0 0 4 1 0 0 11 0 0 0 0 0 0 8 0 8 1 0 8 0 1 9 7 0 0 0 7 0 0 0 0 14 6 0 1 0 0 0 15 0 0 0 0 7 10 13 0 0 0 0 0 14 0 0 0 0 0 0 13 12 16 24 0 0 11 0 0 0 0 10 0 12 0 0 0 0 0 8 10 16 12 6 0 5 0 0 14 0 0 10 0 0 0 0 0 0 0 0 0 10 7 0 5 0 8 0 5 0 1 14 0 1 0 7 0 6 0 0 14 0 0 5 11 0 0 0 0 0 12 0 0 1 0 8 0 0 0 0 10 0 1 0 0 10 10 0 9 0 0 0 0 18 0 0 0 21 8 0 0 0 7 0 1 9 0 0 0 11 13 0 16 25 0 9 1 0 10 0 0 0 7 12 5 1 0 23 0 0 0 0 10 0 11 0 0 0 10 8 5 0 12 0 0 0 0 8 8 13 0 9 0 7 15 8 20 0 5 0 9 0 0 0 19 15 1 0 13 10 9 0 7 0 0 0 0 0 9 0 0 7 0 7 4 9 0 10 7 1 0 10 1 9 17 0 11 0 0 9 0 8 12 0 0 17 0 8 7 8 1 15 20 0 0 0 0 6 0 1 0 0 0 0 2 0 0 0 0 12 10 0 0 0 9 0 0 0 0 11 9 6 5 0 0 7 0 0 17 0 19 20 0 6 0 8 6 0 5 0 0 1 0 0 0 0 0 9 7 0 0 0 0 0 19 24 0 0 0 0 11 10 13 0 8 0 0 0 14 0 9 7 1 0 0 0 22 5 7 0 0 3 0 10 11 19 5 0 0 12 8 17 19 8 1 10 0 1 9 0 0 0 0 8 0 11 0 0 10 0 0 0 0 0 0 0 0 1 0 0 0 9 0 1 0 0 7 10 9 6 0 1 0 6 0 7 8 0 0 0 0 8 0 0 1 0 11 7 0 0 0 0 0 7 0 0 13 0 0 11 9 0 0 0 0 12 1 0 23 0 19 0 0 0 5 0 4 0 0 1 4 7 0 0 0 0 0 11 0 0 9 0 0 0 9 8 0 0 0 0 4 8 0 0 0 0 0 0 6 0 0 11 0 5 9 14 0 0 8 0 0 0 22 4 0 0 0 6 0 0 0 0 0 14 16 9 0 9 0 22 10 0 0 0 12 7 14 6 5 6 0 11 0 0 0 0 0 0 0 8 0 9 9 18 0 0 7 0 9 0 1 0 0 13 9 0 11 0 16 11 0 0 0 0 0 0 0 7 9 0 13 0 1 0 0 0 7 0 9 10 4 8 0 0 1 0 20 0 0 18 2 0 0 6 0 0 0 17 9 0 0 9 0 8 11 0 0 11 0 0 0 0 7 9 18 9 0 0 8 0 0 10 7 0 0 0 1 8 11 1 10 0 0 25 0 0 0 0 0 0 0 0 3 0 0 0 1 0 0 6 0 1 9 0 0 15 0 25 0 0 0 0 7 0 6 9 1 10 1 0 0 0 9 0 0 4 0 0 12 11 0 6 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
